Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24498,2,Male,42.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Human Resources,21.0,3,Life Sciences,1,24499,4,Male,65.0,4,1,,4,Married,3200.0,6400.0,2,Y,No,13,1,4,80,1,13,2,3,6,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24500,2,Male,53.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24501,2,Male,50.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Rarely,145.45454545454547,Human Resources,18.0,3,Life Sciences,1,24502,4,Male,88.0,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,1,6,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,24503,1,Male,100.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24504,2,Male,45.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,24505,1,Male,87.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24506,2,Male,53.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,24507,4,Male,79.0,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24508,2,Male,45.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24509,2,Male,46.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
30,No,Travel_Rarely,145.45454545454547,Research & Development,10.0,3,Life Sciences,1,24510,2,Male,50.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,8,2,4,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,20.0,3,Life Sciences,1,24511,4,Male,76.33333333333333,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,24512,4,Male,81.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24513,2,Male,42.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Research & Development,23.0,3,Life Sciences,1,24514,1,Male,94.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24515,2,Male,47.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Research & Development,19.0,3,Life Sciences,1,24516,1,Male,99.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,11,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24517,2,Male,53.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,24518,4,Male,79.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,24519,4,Male,75.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,2,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,24520,4,Male,82.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,22.0,3,Life Sciences,1,24521,1,Male,95.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,24522,2,Male,48.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,295.45454545454544,Research & Development,25.0,3,Life Sciences,1,24523,1,Male,84.66666666666667,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,24524,2,Male,42.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,24525,4,Male,74.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,24526,4,Male,85.0,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,24527,2,Male,45.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,24528,2,Male,45.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24529,2,Male,45.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24530,2,Male,45.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
32,No,Travel_Rarely,500.0,Research & Development,14.0,3,Life Sciences,1,24531,4,Male,85.0,3,3,,4,Married,11000.0,22000.0,2,Y,Yes,13,1,4,80,2,10,2,1,5,3,1,4
33,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,24532,4,Male,91.0,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,24533,4,Male,78.0,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,24534,2,Male,50.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,24535,2,Male,44.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Sales,22.0,3,Life Sciences,1,24536,1,Male,97.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,24537,4,Male,81.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24538,2,Male,53.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Sales,22.0,3,Life Sciences,1,24539,1,Male,86.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24540,2,Male,49.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,24541,4,Male,88.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24542,2,Male,49.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,24543,4,Male,80.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24544,2,Male,44.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Sales,19.0,3,Life Sciences,1,24545,1,Male,90.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,11,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Sales,22.0,3,Life Sciences,1,24546,1,Male,91.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,24547,4,Male,75.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
36,No,Travel_Frequently,145.45454545454547,Sales,26.0,3,Life Sciences,1,24548,1,Male,92.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,14,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24549,2,Male,50.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Sales,22.0,3,Life Sciences,1,24550,1,Male,91.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Rarely,145.45454545454547,Sales,18.0,3,Life Sciences,1,24551,4,Male,80.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,6,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24552,2,Male,47.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24553,2,Male,48.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
31,No,Travel_Rarely,145.45454545454547,Sales,17.0,3,Life Sciences,1,24554,2,Male,57.333333333333336,4,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,9,2,3,2,2,1,2
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24555,2,Male,45.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
32,No,Travel_Rarely,145.45454545454547,Human Resources,16.0,3,Life Sciences,1,24556,1,Male,64.0,4,1,,1,Married,3200.0,6400.0,2,Y,No,13,1,1,80,1,10,2,3,4,3,1,4
35,No,Travel_Frequently,145.45454545454547,Human Resources,25.0,3,Life Sciences,1,24557,1,Male,92.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
32,No,Travel_Rarely,295.45454545454544,Human Resources,16.0,3,Life Sciences,1,24558,4,Male,68.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,No,13,1,4,80,1,10,2,3,4,3,1,4
34,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,24559,3,Male,93.66666666666667,4,2,,3,Married,6500.0,13000.0,2,Y,Yes,13,1,3,80,1,12,2,1,6,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24560,2,Male,50.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Human Resources,22.0,3,Life Sciences,1,24561,1,Male,81.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,2,4,3,1,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,22.0,3,Life Sciences,1,24562,1,Male,100.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,24563,4,Male,72.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,No,13,1,4,80,1,12,2,3,5,3,1,4
34,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,24564,4,Male,87.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,1,6,3,1,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,22.0,3,Life Sciences,1,24565,1,Male,81.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,2,4,3,1,4
35,No,Travel_Frequently,295.45454545454544,Research & Development,25.0,3,Life Sciences,1,24566,3,Male,87.66666666666667,4,2,,3,Married,6500.0,13000.0,2,Y,Yes,13,0,3,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,24567,2,Male,47.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,11.0,3,Life Sciences,1,24568,4,Male,60.333333333333336,2,2,,4,Married,6500.0,13000.0,1,Y,No,13,1,4,80,1,9,2,3,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,24569,4,Male,88.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
34,No,Travel_Frequently,500.0,Research & Development,20.0,3,Life Sciences,1,24570,3,Male,53.666666666666664,4,3,,3,Married,11000.0,22000.0,2,Y,No,13,1,3,80,2,12,2,4,5,3,1,4
36,No,Travel_Frequently,145.45454545454547,Research & Development,26.0,3,Life Sciences,1,24571,1,Male,94.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,14,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,24572,2,Male,51.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,24573,4,Male,72.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,No,13,1,4,80,1,12,2,3,6,3,1,4
35,No,Travel_Frequently,295.45454545454544,Human Resources,23.0,3,Life Sciences,1,24574,1,Male,96.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,13,2,1,5,3,1,4
33,No,Travel_Rarely,295.45454545454544,Human Resources,17.0,3,Life Sciences,1,24575,4,Male,86.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24576,2,Male,52.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24577,2,Male,52.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24578,2,Male,51.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24579,2,Male,48.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
31,No,Travel_Rarely,145.45454545454547,Human Resources,11.0,3,Life Sciences,1,24580,3,Male,54.666666666666664,2,1,,3,Married,3200.0,6400.0,1,Y,No,13,1,3,80,1,9,2,4,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,24581,1,Male,86.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,24582,1,Male,97.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,20.0,3,Life Sciences,1,24583,4,Male,91.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Research & Development,21.0,3,Life Sciences,1,24584,4,Male,73.0,4,1,,4,Married,3200.0,6400.0,2,Y,No,13,1,4,80,1,13,2,3,6,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,22.0,3,Life Sciences,1,24585,1,Male,82.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,2,4,3,1,4
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,24586,1,Male,100.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,24587,2,Male,50.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24588,2,Male,43.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,24589,4,Male,91.33333333333333,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
33,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,24590,3,Male,77.66666666666667,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,11,2,2,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,24591,1,Male,96.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
34,No,Travel_Rarely,145.45454545454547,Research & Development,18.0,3,Life Sciences,1,24592,3,Male,79.66666666666667,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,2,6,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,24593,3,Male,73.66666666666667,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24594,2,Male,50.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,24595,2,Male,48.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,24596,1,Male,96.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
35,No,Travel_Frequently,295.45454545454544,Research & Development,23.0,3,Life Sciences,1,24597,1,Male,100.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,13,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24598,2,Male,48.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24599,2,Male,45.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24600,2,Male,43.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Human Resources,22.0,3,Life Sciences,1,24601,1,Male,82.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,2,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24602,2,Male,45.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,295.45454545454544,Sales,21.0,3,Life Sciences,1,24603,3,Male,80.0,4,2,,3,Married,6500.0,13000.0,2,Y,Yes,13,1,3,80,1,13,2,2,6,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,24604,2,Male,52.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Human Resources,22.0,3,Life Sciences,1,24605,1,Male,100.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,24606,2,Male,51.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,24607,4,Male,87.0,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
35,No,Travel_Frequently,295.45454545454544,Human Resources,25.0,3,Life Sciences,1,24608,1,Male,81.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,13,2,2,4,3,1,4
29,No,Travel_Rarely,500.0,Sales,9.0,3,Life Sciences,1,24609,2,Male,43.0,2,3,,2,Married,11000.0,22000.0,1,Y,No,13,1,2,80,2,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Sales,17.0,3,Life Sciences,1,24610,4,Male,84.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,24611,4,Male,78.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,24612,4,Male,79.0,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,24613,2,Male,45.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,24614,4,Male,78.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24615,2,Male,49.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24616,2,Male,47.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Sales,17.0,3,Life Sciences,1,24617,4,Male,90.0,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24618,2,Male,46.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Sales,22.0,3,Life Sciences,1,24619,1,Male,99.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,24620,3,Male,84.66666666666667,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,1,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,24621,4,Male,82.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Sales,21.0,3,Life Sciences,1,24622,4,Male,85.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,13,2,1,6,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,24623,2,Male,50.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
